date_hour,fixing,fixing_1_volume,hour,date,Krajowe zapotrzebowanie na moc,Suma zdolności wytwórczych JWCD,Suma zdolności wytwórczych nJWCD,Generacja JWCD,Generacja nJWCD,Generacja źródeł wiatrowych,Wymagana rezerwa mocy ponad zapotrzebowanie,fixing_minus_1d,fixing_minus_2d,fixing_minus_3d,fixing_minus_4d,fixing_minus_5d,fixing_minus_6d,fixing_minus_7d,fixing_1_volume_minus_1d
2018-06-15 06:00:00,209.48,1694.0,6,2018-06-15,18425,22046,4005,15261,3164,276,1652,204.82,207.21,207.2,222.0,178.07,178.88,209.73,1954.6
2018-06-15 07:00:00,247.0,1635.2,7,2018-06-15,20575,22146,3962,17398,3177,190,1845,235.0,260.93,252.41,239.0,179.05,198.5,232.02,1793.0
2018-06-15 08:00:00,272.99,1662.1,8,2018-06-15,21750,22146,3934,18586,3164,152,1951,272.02,296.43,276.0,282.76,188.0,245.91,279.99,1617.2
2018-06-15 09:00:00,360.0,1633.3,9,2018-06-15,22150,21631,3944,18971,3179,151,1987,290.8,330.05,275.81,284.84,203.55,320.0,292.07,1591.2
2018-06-15 10:00:00,340.02,1751.6,10,2018-06-15,22225,21631,3952,19037,3188,163,1994,290.0,322.0,271.0,278.5,207.55,351.0,290.0,1586.2
2018-06-15 11:00:00,357.03,1924.0,11,2018-06-15,22575,21631,3963,19376,3199,176,2025,310.0,353.85,289.1,288.99,207.55,351.0,293.73,1646.7
2018-06-15 12:00:00,370.0,2008.3,12,2018-06-15,22725,21631,3993,19496,3229,187,2039,315.0,374.99,280.0,293.5,204.59,350.05,295.0,1706.4
2018-06-15 13:00:00,357.03,1931.1,13,2018-06-15,22625,21631,4008,19381,3244,201,2030,315.0,374.99,290.0,289.0,204.31,306.6,295.0,1697.1
2018-06-15 14:00:00,305.18,2039.9,14,2018-06-15,22375,21631,4031,19108,3267,223,2007,310.0,305.0,270.0,262.9,194.49,240.0,280.0,1809.0
2018-06-15 15:00:00,305.0,1801.5,15,2018-06-15,22350,21631,4043,19078,3272,252,2005,272.02,265.0,275.0,250.0,187.52,221.0,284.0,1816.7
2018-06-15 16:00:00,266.41,1882.8,16,2018-06-15,22025,21631,4061,18744,3281,282,1976,258.24,260.9,260.94,239.0,187.0,211.0,292.07,1790.5
2018-06-15 17:00:00,250.0,1678.9,17,2018-06-15,21675,21631,4108,18356,3319,325,1944,245.0,255.0,249.0,236.05,187.3,203.0,260.86,1782.5
2018-06-15 18:00:00,243.0,1717.2,18,2018-06-15,21325,21631,4171,17944,3381,386,1913,245.0,250.17,245.0,239.0,194.0,205.0,255.54,1602.8
2018-06-15 19:00:00,248.0,1742.3,19,2018-06-15,21300,22146,4255,17835,3465,467,1911,245.6,255.0,253.23,244.72,198.94,211.0,258.0,1710.9
2018-06-15 20:00:00,243.0,1686.0,20,2018-06-15,21300,22146,4332,17758,3542,562,1911,241.38,253.6,250.6,242.97,203.55,206.01,250.0,1647.7
2018-06-15 21:00:00,235.0,1839.7,21,2018-06-15,21100,22046,4409,17482,3618,653,1893,234.0,241.0,243.34,238.5,209.29,205.0,233.0,1679.7
2018-06-15 22:00:00,225.0,1660.0,22,2018-06-15,19975,21806,4430,16381,3594,718,1793,235.0,233.36,229.0,228.72,204.59,201.0,220.0,2077.8
2018-06-15 23:00:00,199.02,1749.1,23,2018-06-15,18375,21746,4414,14820,3555,723,1649,200.87,202.9,202.9,198.0,180.84,178.88,195.36,1621.8
2018-06-16 00:00:00,186.01,1195.0,0,2018-06-16,17050,21014,4152,13735,3315,551,1535,189.49,190.69,192.43,183.0,178.72,179.04,181.0,1410.8
2018-06-16 01:00:00,175.0,898.7,1,2018-06-16,16200,21014,4078,12959,3241,496,1459,177.0,178.72,180.0,175.99,178.72,178.1,178.88,1190.4
2018-06-16 02:00:00,171.0,889.8,2,2018-06-16,15775,21014,3995,12617,3158,441,1421,174.0,175.0,177.4,176.0,178.72,172.0,174.01,1189.2
2018-06-16 03:00:00,169.0,857.1,3,2018-06-16,15575,21014,3947,12465,3110,392,1403,173.0,174.77,178.0,175.1,178.72,170.0,173.9,1187.1
2018-06-16 04:00:00,167.1,900.7,4,2018-06-16,15050,21014,3915,11972,3078,341,1355,172.97,174.19,175.97,176.0,177.63,164.0,173.2,1095.1
2018-06-16 05:00:00,167.24,875.3,5,2018-06-16,14900,21014,3839,11891,3009,264,1342,178.0,181.0,183.0,183.72,178.72,165.0,173.88,1174.8
2018-06-16 06:00:00,175.08,975.6,6,2018-06-16,16125,21014,3778,13168,2957,180,1452,209.48,204.82,207.21,207.2,222.0,178.07,178.88,1694.0
2018-06-16 07:00:00,191.0,1507.0,7,2018-06-16,17825,21014,3742,14881,2944,115,1605,247.0,235.0,260.93,252.41,239.0,179.05,198.5,1635.2
2018-06-16 08:00:00,244.87,1840.2,8,2018-06-16,19175,21014,3718,16247,2928,90,1727,272.99,272.02,296.43,276.0,282.76,188.0,245.91,1662.1
2018-06-16 09:00:00,330.0,2313.8,9,2018-06-16,20050,20874,3717,17109,2941,91,1805,360.0,290.8,330.05,275.81,284.84,203.55,320.0,1633.3
2018-06-16 10:00:00,338.0,2453.6,10,2018-06-16,20250,20874,3722,17304,2946,99,1823,340.02,290.0,322.0,271.0,278.5,207.55,351.0,1751.6
2018-06-16 11:00:00,360.0,2402.4,11,2018-06-16,20475,20874,3728,17523,2952,106,1844,357.03,310.0,353.85,289.1,288.99,207.55,351.0,1924.0
2018-06-16 12:00:00,360.0,2427.8,12,2018-06-16,20250,20874,3755,17273,2977,111,1823,370.0,315.0,374.99,280.0,293.5,204.59,350.05,2008.3
2018-06-16 13:00:00,314.21,2253.9,13,2018-06-16,19900,20874,3765,16916,2984,120,1792,357.03,315.0,374.99,290.0,289.0,204.31,306.6,1931.1
2018-06-16 14:00:00,269.21,2054.8,14,2018-06-16,19125,21109,3790,16125,3000,144,1722,305.18,310.0,305.0,270.0,262.9,194.49,240.0,2039.9
2018-06-16 15:00:00,230.0,1889.4,15,2018-06-16,18850,21109,3804,15836,3014,182,1697,305.0,272.02,265.0,275.0,250.0,187.52,221.0,1801.5
2018-06-16 16:00:00,205.0,1831.3,16,2018-06-16,18500,21109,3850,15440,3060,227,1666,266.41,258.24,260.9,260.94,239.0,187.0,211.0,1882.8
2018-06-16 17:00:00,195.0,1808.2,17,2018-06-16,18275,21109,3908,15157,3118,282,1646,250.0,245.0,255.0,249.0,236.05,187.3,203.0,1678.9
2018-06-16 18:00:00,198.23,1626.1,18,2018-06-16,18175,21109,3971,14994,3181,343,1637,243.0,245.0,250.17,245.0,239.0,194.0,205.0,1717.2
2018-06-16 19:00:00,200.61,1631.6,19,2018-06-16,18200,21249,4048,14942,3258,413,1639,248.0,245.6,255.0,253.23,244.72,198.94,211.0,1742.3
2018-06-16 20:00:00,198.23,1610.6,20,2018-06-16,18150,21249,4116,14824,3326,499,1634,243.0,241.38,253.6,250.6,242.97,203.55,206.01,1686.0
2018-06-16 21:00:00,198.23,1720.1,21,2018-06-16,18250,21249,4193,14856,3394,590,1643,235.0,234.0,241.0,243.34,238.5,209.29,205.0,1839.7
2018-06-16 22:00:00,193.63,1321.3,22,2018-06-16,17475,21249,4253,14072,3403,667,1574,225.0,235.0,233.36,229.0,228.72,204.59,201.0,1660.0
2018-06-16 23:00:00,176.51,866.2,23,2018-06-16,16300,21249,4260,12915,3385,695,1468,199.02,200.87,202.9,202.9,198.0,180.84,178.88,1749.1
2018-06-17 00:00:00,172.49,1091.1,0,2018-06-17,15125,20219,4283,11708,3417,796,1358,186.01,189.49,190.69,192.43,183.0,178.72,179.04,1195.0
2018-06-17 01:00:00,171.0,1112.4,1,2018-06-17,14325,19719,4293,10898,3427,805,1286,175.0,177.0,178.72,180.0,175.99,178.72,178.1,898.7
2018-06-17 02:00:00,171.0,1465.6,2,2018-06-17,13900,19719,4287,10479,3421,800,1248,171.0,174.0,175.0,177.4,176.0,178.72,172.0,889.8
2018-06-17 03:00:00,169.45,1410.7,3,2018-06-17,13625,19839,4256,10235,3390,768,1223,169.0,173.0,174.77,178.0,175.1,178.72,170.0,857.1
2018-06-17 04:00:00,169.43,1542.9,4,2018-06-17,13025,19839,4212,9679,3346,705,1169,167.1,172.97,174.19,175.97,176.0,177.63,164.0,900.7
2018-06-17 05:00:00,167.1,1486.1,5,2018-06-17,12825,20069,4088,9603,3222,580,1151,167.24,178.0,181.0,183.0,183.72,178.72,165.0,875.3
2018-06-17 06:00:00,169.38,1283.1,6,2018-06-17,13500,20411,3936,10423,3077,414,1212,175.08,209.48,204.82,207.21,207.2,222.0,178.07,975.6
2018-06-17 07:00:00,169.43,1033.0,7,2018-06-17,14425,20208,3788,11486,2939,255,1295,191.0,247.0,235.0,260.93,252.41,239.0,179.05,1507.0
2018-06-17 08:00:00,184.29,1214.9,8,2018-06-17,15525,20208,3715,12649,2876,165,1394,244.87,272.99,272.02,296.43,276.0,282.76,188.0,1840.2
2018-06-17 09:00:00,194.99,1526.0,9,2018-06-17,16475,19908,3702,13605,2870,140,1480,330.0,360.0,290.8,330.05,275.81,284.84,203.55,2313.8
2018-06-17 10:00:00,197.92,1538.1,10,2018-06-17,17075,19908,3712,14195,2880,137,1534,338.0,340.02,290.0,322.0,271.0,278.5,207.55,2453.6
2018-06-17 11:00:00,207.57,1513.7,11,2018-06-17,17275,19908,3725,14382,2893,148,1552,360.0,357.03,310.0,353.85,289.1,288.99,207.55,2402.4
2018-06-17 12:00:00,210.0,1585.6,12,2018-06-17,17300,19908,3695,14437,2863,173,1554,360.0,370.0,315.0,374.99,280.0,293.5,204.59,2427.8
2018-06-17 13:00:00,202.42,1571.9,13,2018-06-17,17200,19908,3710,14322,2878,193,1545,314.21,357.03,315.0,374.99,290.0,289.0,204.31,2253.9
2018-06-17 14:00:00,196.37,1615.2,14,2018-06-17,16975,20278,3713,14095,2880,200,1525,269.21,305.18,310.0,305.0,270.0,262.9,194.49,2054.8
2018-06-17 15:00:00,189.67,1556.9,15,2018-06-17,16625,20278,3709,13749,2876,209,1493,230.0,305.0,272.02,265.0,275.0,250.0,187.52,1889.4
2018-06-17 16:00:00,188.55,1442.4,16,2018-06-17,16500,20278,3711,13622,2878,221,1482,205.0,266.41,258.24,260.9,260.94,239.0,187.0,1831.3
2018-06-17 17:00:00,188.55,1491.1,17,2018-06-17,16575,20308,3768,13640,2935,229,1489,195.0,250.0,245.0,255.0,249.0,236.05,187.3,1808.2
2018-06-17 18:00:00,190.6,1758.3,18,2018-06-17,16675,20398,3759,13749,2926,239,1498,198.23,243.0,245.0,250.17,245.0,239.0,194.0,1626.1
2018-06-17 19:00:00,197.92,1698.0,19,2018-06-17,16950,20398,3799,13985,2965,263,1523,200.61,248.0,245.6,255.0,253.23,244.72,198.94,1631.6
2018-06-17 20:00:00,207.39,1615.2,20,2018-06-17,17225,20418,3831,14235,2990,298,1547,198.23,243.0,241.38,253.6,250.6,242.97,203.55,1610.6
2018-06-17 21:00:00,216.74,1673.8,21,2018-06-17,17650,20358,3851,14648,3002,342,1586,198.23,235.0,234.0,241.0,243.34,238.5,209.29,1720.1
2018-06-17 22:00:00,197.92,1596.9,22,2018-06-17,17200,21006,3891,14167,3033,391,1545,193.63,225.0,235.0,233.36,229.0,228.72,204.59,1321.3
2018-06-17 23:00:00,180.3,1025.1,23,2018-06-17,15950,21006,3928,12887,3063,423,1433,176.51,199.02,200.87,202.9,202.9,198.0,180.84,866.2
2018-06-18 00:00:00,171.44,957.1,0,2018-06-18,15050,21839,4014,11901,3149,495,1352,172.49,186.01,189.49,190.69,192.43,183.0,178.72,1091.1
2018-06-18 01:00:00,169.44,792.1,1,2018-06-18,14625,21839,4024,11466,3159,505,1313,171.0,175.0,177.0,178.72,180.0,175.99,178.72,1112.4
2018-06-18 02:00:00,169.43,870.5,2,2018-06-18,14450,21839,4039,11276,3174,520,1298,171.0,171.0,174.0,175.0,177.4,176.0,178.72,1465.6
2018-06-18 03:00:00,169.43,842.3,3,2018-06-18,14400,21839,4064,11201,3199,545,1293,169.45,169.0,173.0,174.77,178.0,175.1,178.72,1410.7
2018-06-18 04:00:00,169.43,957.1,4,2018-06-18,14200,21839,4081,10984,3216,562,1275,169.43,167.1,172.97,174.19,175.97,176.0,177.63,1542.9
2018-06-18 05:00:00,170.99,1049.6,5,2018-06-18,14950,21839,4035,11770,3180,515,1343,167.1,167.24,178.0,181.0,183.0,183.72,178.72,1486.1
2018-06-18 06:00:00,218.37,1721.4,6,2018-06-18,17950,21839,3949,14816,3134,414,1612,169.38,175.08,209.48,204.82,207.21,207.2,222.0,1283.1
2018-06-18 07:00:00,250.0,1608.5,7,2018-06-18,20375,21839,3919,17193,3182,331,1830,169.43,191.0,247.0,235.0,260.93,252.41,239.0,1033.0
2018-06-18 08:00:00,356.14,1744.0,8,2018-06-18,21725,21839,3903,18543,3182,317,1951,184.29,244.87,272.99,272.02,296.43,276.0,282.76,1214.9
2018-06-18 09:00:00,377.3,1934.7,9,2018-06-18,22325,21839,3949,19092,3233,342,2005,194.99,330.0,360.0,290.8,330.05,275.81,284.84,1526.0
2018-06-18 10:00:00,357.0,1931.7,10,2018-06-18,22450,21839,3979,19186,3264,380,2017,197.92,338.0,340.02,290.0,322.0,271.0,278.5,1538.1
2018-06-18 11:00:00,437.0,2071.6,11,2018-06-18,22900,21839,4043,19572,3328,422,2057,207.57,360.0,357.03,310.0,353.85,289.1,288.99,1513.7
2018-06-18 12:00:00,450.0,2193.5,12,2018-06-18,23100,21839,4064,19751,3349,469,2075,210.0,360.0,370.0,315.0,374.99,280.0,293.5,1585.6
2018-06-18 13:00:00,410.0,2157.6,13,2018-06-18,22925,21839,4127,19513,3412,516,2059,202.42,314.21,357.03,315.0,374.99,290.0,289.0,1571.9
2018-06-18 14:00:00,342.0,2104.4,14,2018-06-18,22525,21839,4150,19091,3434,559,2024,196.37,269.21,305.18,310.0,305.0,270.0,262.9,1615.2
2018-06-18 15:00:00,310.15,2055.7,15,2018-06-18,22350,21839,4193,18880,3470,600,2008,189.67,230.0,305.0,272.02,265.0,275.0,250.0,1556.9
2018-06-18 16:00:00,292.52,2066.6,16,2018-06-18,22000,21839,4200,18532,3468,618,1977,188.55,205.0,266.41,258.24,260.9,260.94,239.0,1442.4
2018-06-18 17:00:00,261.79,1872.0,17,2018-06-18,21600,21839,4181,18155,3445,599,1941,188.55,195.0,250.0,245.0,255.0,249.0,236.05,1491.1
2018-06-18 18:00:00,246.0,1677.6,18,2018-06-18,21375,21839,4151,17961,3414,559,1921,190.6,198.23,243.0,245.0,250.17,245.0,239.0,1758.3
2018-06-18 19:00:00,249.0,1800.7,19,2018-06-18,21425,21839,4119,18043,3382,508,1925,197.92,200.61,248.0,245.6,255.0,253.23,244.72,1698.0
2018-06-18 20:00:00,250.0,1688.5,20,2018-06-18,21425,21804,4079,18083,3342,471,1925,207.39,198.23,243.0,241.38,253.6,250.6,242.97,1615.2
2018-06-18 21:00:00,232.0,1812.4,21,2018-06-18,21075,21804,4036,17777,3298,458,1894,216.74,198.23,235.0,234.0,241.0,243.34,238.5,1673.8
2018-06-18 22:00:00,227.97,1879.6,22,2018-06-18,19800,21804,3993,16584,3216,464,1779,197.92,193.63,225.0,235.0,233.36,229.0,228.72,1596.9
2018-06-18 23:00:00,194.84,2036.4,23,2018-06-18,18250,21804,4007,15046,3204,498,1640,180.3,176.51,199.02,200.87,202.9,202.9,198.0,1025.1
2018-06-19 00:00:00,179.0,1268.0,0,2018-06-19,17050,21689,4175,13711,3339,562,1532,171.44,172.49,186.01,189.49,190.69,192.43,183.0,957.1
2018-06-19 01:00:00,172.06,1036.1,1,2018-06-19,16325,21689,4256,12905,3420,643,1467,169.44,171.0,175.0,177.0,178.72,180.0,175.99,792.1
2018-06-19 02:00:00,171.0,937.6,2,2018-06-19,15875,21599,4319,12392,3483,705,1426,169.43,171.0,171.0,174.0,175.0,177.4,176.0,870.5
2018-06-19 03:00:00,169.45,881.1,3,2018-06-19,15800,21599,4365,12271,3529,751,1420,169.43,169.45,169.0,173.0,174.77,178.0,175.1,842.3
2018-06-19 04:00:00,169.42,834.7,4,2018-06-19,15475,21599,4413,11898,3577,797,1390,169.43,169.43,167.1,172.97,174.19,175.97,176.0,957.1
2018-06-19 05:00:00,169.45,926.3,5,2018-06-19,15900,21599,4415,12311,3589,798,1429,170.99,167.1,167.24,178.0,181.0,183.0,183.72,1049.6
2018-06-19 06:00:00,202.56,2040.2,6,2018-06-19,18400,21689,4394,14816,3584,752,1654,218.37,169.38,175.08,209.48,204.82,207.21,207.2,1721.4
2018-06-19 07:00:00,233.0,1674.0,7,2018-06-19,20525,21689,4491,16789,3736,771,1845,250.0,169.43,191.0,247.0,235.0,260.93,252.41,1608.5
2018-06-19 08:00:00,260.0,1678.0,8,2018-06-19,21600,21624,4646,17694,3906,917,1942,356.14,184.29,244.87,272.99,272.02,296.43,276.0,1744.0
2018-06-19 09:00:00,270.0,1764.4,9,2018-06-19,22025,21624,4881,17879,4146,1143,1980,377.3,194.99,330.0,360.0,290.8,330.05,275.81,1934.7
2018-06-19 10:00:00,255.0,1812.2,10,2018-06-19,22125,21624,5094,17765,4360,1378,1989,357.0,197.92,338.0,340.02,290.0,322.0,271.0,1931.7
2018-06-19 11:00:00,260.0,1833.6,11,2018-06-19,22375,21624,5274,17835,4540,1541,2011,437.0,207.57,360.0,357.03,310.0,353.85,289.1,2071.6
2018-06-19 12:00:00,260.0,1853.2,12,2018-06-19,22500,21624,5339,17895,4605,1624,2023,450.0,210.0,360.0,370.0,315.0,374.99,280.0,2193.5
2018-06-19 13:00:00,250.12,1911.2,13,2018-06-19,22450,21624,5402,17782,4668,1666,2018,410.0,202.42,314.21,357.03,315.0,374.99,290.0,2157.6
2018-06-19 14:00:00,248.03,1878.4,14,2018-06-19,22225,21634,5397,17562,4663,1680,1998,342.0,196.37,269.21,305.18,310.0,305.0,270.0,2104.4
2018-06-19 15:00:00,245.93,2017.5,15,2018-06-19,22050,21634,5397,17421,4629,1655,1982,310.15,189.67,230.0,305.0,272.02,265.0,275.0,2055.7
2018-06-19 16:00:00,230.0,1957.3,16,2018-06-19,21700,21634,5331,17146,4554,1588,1951,292.52,188.55,205.0,266.41,258.24,260.9,260.94,2066.6
2018-06-19 17:00:00,227.0,1824.1,17,2018-06-19,21350,21634,5187,16944,4406,1444,1919,261.79,188.55,195.0,250.0,245.0,255.0,249.0,1872.0
2018-06-19 18:00:00,230.0,1790.8,18,2018-06-19,21175,21634,5018,16939,4236,1273,1903,246.0,190.6,198.23,243.0,245.0,250.17,245.0,1677.6
2018-06-19 19:00:00,241.64,1775.0,19,2018-06-19,21175,21634,4855,17102,4073,1104,1903,249.0,197.92,200.61,248.0,245.6,255.0,253.23,1800.7
2018-06-19 20:00:00,241.99,1687.6,20,2018-06-19,21100,21689,4730,17152,3948,978,1897,250.0,207.39,198.23,243.0,241.38,253.6,250.6,1688.5
2018-06-19 21:00:00,233.0,1753.2,21,2018-06-19,20875,21689,4650,17008,3867,913,1876,232.0,216.74,198.23,235.0,234.0,241.0,243.34,1812.4
2018-06-19 22:00:00,236.67,2070.7,22,2018-06-19,19925,21209,4584,16164,3761,887,1791,227.97,197.92,193.63,225.0,235.0,233.36,229.0,1879.6
2018-06-19 23:00:00,201.0,1651.2,23,2018-06-19,18450,21209,4530,14769,3681,854,1658,194.84,180.3,176.51,199.02,200.87,202.9,202.9,2036.4
2018-06-20 00:00:00,188.09,1142.9,0,2018-06-20,17000,20533,4318,13519,3481,771,1528,179.0,171.44,172.49,186.01,189.49,190.69,192.43,1268.0
2018-06-20 01:00:00,175.0,1009.1,1,2018-06-20,16250,20533,4291,12796,3454,742,1460,172.06,169.44,171.0,175.0,177.0,178.72,180.0,1036.1
2018-06-20 02:00:00,170.0,946.9,2,2018-06-20,15900,20523,4240,12497,3403,689,1429,171.0,169.43,171.0,171.0,174.0,175.0,177.4,937.6
2018-06-20 03:00:00,167.86,1012.0,3,2018-06-20,15850,20523,4174,12513,3337,622,1424,169.45,169.43,169.45,169.0,173.0,174.77,178.0,881.1
2018-06-20 04:00:00,167.86,1016.9,4,2018-06-20,15425,20613,4104,12158,3267,552,1386,169.42,169.43,169.43,167.1,172.97,174.19,175.97,834.7
2018-06-20 05:00:00,170.0,902.9,5,2018-06-20,15850,20923,4016,12664,3186,463,1424,169.45,170.99,167.1,167.24,178.0,181.0,183.0,926.3
2018-06-20 06:00:00,210.0,1724.9,6,2018-06-20,18300,21133,3976,15145,3155,392,1645,202.56,218.37,169.38,175.08,209.48,204.82,207.21,2040.2
2018-06-20 07:00:00,260.0,1591.6,7,2018-06-20,20475,21213,4016,17237,3238,356,1840,233.0,250.0,169.43,191.0,247.0,235.0,260.93,1674.0
2018-06-20 08:00:00,381.87,1596.0,8,2018-06-20,21600,21193,4026,18343,3257,357,1942,260.0,356.14,184.29,244.87,272.99,272.02,296.43,1678.0
2018-06-20 09:00:00,425.0,1739.4,9,2018-06-20,22100,21193,4090,18773,3327,411,1987,270.0,377.3,194.99,330.0,360.0,290.8,330.05,1764.4
2018-06-20 10:00:00,408.8,1737.1,10,2018-06-20,22250,21108,4155,18858,3392,500,2000,255.0,357.0,197.92,338.0,340.02,290.0,322.0,1812.2
2018-06-20 11:00:00,500.0,1789.5,11,2018-06-20,22575,21108,4250,19088,3487,576,2029,260.0,437.0,207.57,360.0,357.03,310.0,353.85,1833.6
2018-06-20 12:00:00,501.0,1762.4,12,2018-06-20,22700,21108,4280,19183,3517,624,2041,260.0,450.0,210.0,360.0,370.0,315.0,374.99,1853.2
2018-06-20 13:00:00,480.0,1878.7,13,2018-06-20,22575,21108,4336,19002,3573,662,2029,250.12,410.0,202.42,314.21,357.03,315.0,374.99,1911.2
2018-06-20 14:00:00,392.0,1886.5,14,2018-06-20,22350,21103,4338,18785,3565,683,2009,248.03,342.0,196.37,269.21,305.18,310.0,305.0,1878.4
2018-06-20 15:00:00,375.67,1970.2,15,2018-06-20,22250,21103,4350,18697,3553,689,2000,245.93,310.15,189.67,230.0,305.0,272.02,265.0,2017.5
2018-06-20 16:00:00,337.0,1914.8,16,2018-06-20,21900,21103,4323,18374,3526,665,1969,230.0,292.52,188.55,205.0,266.41,258.24,260.9,1957.3
2018-06-20 17:00:00,305.0,1643.4,17,2018-06-20,21600,21103,4253,18144,3456,592,1942,227.0,261.79,188.55,195.0,250.0,245.0,255.0,1824.1
2018-06-20 18:00:00,278.05,1584.7,18,2018-06-20,21325,21103,4164,17958,3367,498,1917,230.0,246.0,190.6,198.23,243.0,245.0,250.17,1790.8
2018-06-20 19:00:00,285.74,1665.3,19,2018-06-20,21375,21103,4106,18066,3309,422,1921,241.64,249.0,197.92,200.61,248.0,245.6,255.0,1775.0
2018-06-20 20:00:00,286.05,1718.6,20,2018-06-20,21250,21108,4077,17970,3280,391,1910,241.99,250.0,207.39,198.23,243.0,241.38,253.6,1687.6
2018-06-20 21:00:00,265.99,1983.8,21,2018-06-20,21050,20988,4059,17794,3256,418,1892,233.0,232.0,216.74,198.23,235.0,234.0,241.0,1753.2
2018-06-20 22:00:00,240.1,1981.6,22,2018-06-20,19850,20606,4094,16605,3245,492,1784,236.67,227.97,197.92,193.63,225.0,235.0,233.36,2070.7
2018-06-20 23:00:00,205.45,1478.3,23,2018-06-20,18375,20606,4162,15071,3304,571,1651,201.0,194.84,180.3,176.51,199.02,200.87,202.9,1651.2
2018-06-21 00:00:00,184.0,1287.6,0,2018-06-21,16963,20183,4544,13305,3658,909,1524,188.09,179.0,171.44,172.49,186.01,189.49,190.69,1142.9
2018-06-21 01:00:00,173.0,979.5,1,2018-06-21,16200,20183,4737,12349,3851,1102,1456,175.0,172.06,169.44,171.0,175.0,177.0,178.72,1009.1
2018-06-21 02:00:00,168.55,940.5,2,2018-06-21,15850,20183,4851,11885,3965,1217,1424,170.0,171.0,169.43,171.0,171.0,174.0,175.0,946.9
2018-06-21 03:00:00,168.56,870.8,3,2018-06-21,15775,20183,4892,11769,4006,1259,1417,167.86,169.45,169.43,169.45,169.0,173.0,174.77,1012.0
2018-06-21 04:00:00,168.5,983.8,4,2018-06-21,15425,20273,4878,11433,3992,1246,1386,167.86,169.42,169.43,169.43,167.1,172.97,174.19,1016.9
2018-06-21 05:00:00,170.45,964.7,5,2018-06-21,16025,20273,4751,12150,3875,1119,1440,170.0,169.45,170.99,167.1,167.24,178.0,181.0,902.9
2018-06-21 06:00:00,202.62,1435.3,6,2018-06-21,18600,20393,4569,14891,3709,917,1671,210.0,202.56,218.37,169.38,175.08,209.48,204.82,1724.9
2018-06-21 07:00:00,251.57,1423.7,7,2018-06-21,20900,20473,4480,17231,3669,759,1878,260.0,233.0,250.0,169.43,191.0,247.0,235.0,1591.6
2018-06-21 08:00:00,350.33,1508.8,8,2018-06-21,22075,20428,4520,18347,3728,787,1984,381.87,260.0,356.14,184.29,244.87,272.99,272.02,1596.0
2018-06-21 09:00:00,347.4,1601.1,9,2018-06-21,22525,20428,4751,18561,3964,1010,2024,425.0,270.0,377.3,194.99,330.0,360.0,290.8,1739.4
2018-06-21 10:00:00,310.0,1628.5,10,2018-06-21,22638,20663,5039,18382,4256,1322,2034,408.8,255.0,357.0,197.92,338.0,340.02,290.0,1737.1
2018-06-21 11:00:00,300.0,1606.7,11,2018-06-21,22963,20463,5379,18367,4596,1644,2063,500.0,260.0,437.0,207.57,360.0,357.03,310.0,1789.5
2018-06-21 12:00:00,320.0,1790.0,12,2018-06-21,23150,20363,5659,18274,4876,1942,2080,501.0,260.0,450.0,210.0,360.0,370.0,315.0,1762.4
2018-06-21 13:00:00,288.7,1774.1,13,2018-06-21,23138,20363,5918,18003,5135,2183,2079,480.0,250.12,410.0,202.42,314.21,357.03,315.0,1878.7
2018-06-21 14:00:00,255.0,1814.8,14,2018-06-21,22763,20383,6074,17472,5291,2358,2046,392.0,248.03,342.0,196.37,269.21,305.18,310.0,1886.5
2018-06-21 15:00:00,254.55,1758.6,15,2018-06-21,22600,20383,6214,17176,5424,2530,2031,375.67,245.93,310.15,189.67,230.0,305.0,272.02,1970.2
2018-06-21 16:00:00,248.37,1906.5,16,2018-06-21,22275,20383,6321,16752,5523,2639,2002,337.0,230.0,292.52,188.55,205.0,266.41,258.24,1914.8
2018-06-21 17:00:00,227.27,1896.5,17,2018-06-21,21788,20383,6341,16250,5538,2656,1958,305.0,227.0,261.79,188.55,195.0,250.0,245.0,1643.4
2018-06-21 18:00:00,225.0,1704.6,18,2018-06-21,21475,20408,6422,15861,5614,2732,1930,278.05,230.0,246.0,190.6,198.23,243.0,245.0,1584.7
